feature,group,importance,importance_std,corr_with_distance,corr_pvalue,mean,std,min,max,early_mean,preboom_mean,boom_mean,postboom_mean
d1_kurt_w2,d1_kurtosis,0.0,0.0,-0.014427060757090143,1.2042204219731927e-07,0.0002023900147435059,0.17377856276254272,-17.441404342651367,6.789945602416992,0.0007741503375276781,0.004066255754894681,0.027615209420522053,-0.004072823286056519
d1_tip_area,d1_tip_spread,2.0000000000020002e-05,0.0,-0.12960524778075536,0.0,0.010097114566655315,0.08161202995066556,-0.6868915557861328,0.9464778900146484,0.0025943423656660373,0.12901489215261405,0.07911550468868679,0.055539412551456016
d1_tip_max_dist,d1_tip_spread,0.00021999999999997578,3.5777087639995175e-05,-0.12271919500956763,0.0,0.0027633595906185193,0.025919145688139734,-0.3243706226348877,0.28516721725463867,0.002496648558288176,0.027612231211529843,0.013278778394063313,0.006369114345974393
d1_tip_mean_dist,d1_tip_spread,-2.0000000000020002e-05,0.0,-0.1410694084613179,0.0,0.0008453928247020701,0.007050775145693289,-0.06370425224304199,0.07798492908477783,0.0006164005948608968,0.0090891893464658,0.0021988895204332138,0.0005470830996831259
d1_th1_spread,d1_angular_spread,0.0,0.0,-0.12082645673873149,0.0,0.060942474165672944,0.06387639781691283,-0.2231597900390625,0.3162384033203125,0.0022613589872328534,0.09726612787776524,0.1339178933037652,0.11953939957088894
d1_th2_spread,d1_angular_spread,0.0,0.0,0.0421831228519057,4.603900510511405e-54,0.13300015039665483,0.11111982846528075,-0.23455810546875,0.504180908203125,0.0028871384717642705,0.13148663485050202,0.1686111158794827,0.1889061773618062
d1_th1_cstd,d1_angular_spread,7.999999999999118e-05,3.3466401061369954e-05,-0.11099532494146158,0.0,0.0017050579153123483,0.02309078824144873,-0.8103015422821045,0.7694759368896484,0.0004636375175988937,0.016213760481319495,-0.005990625090069241,0.001910430047247145
d1_th2_cstd,d1_angular_spread,4.399999999997739e-05,2.9393876913376163e-05,-0.08959586514692572,7.037587589445609e-238,0.0017050255376022062,0.03165893844944396,-1.3252429962158203,1.3243284225463867,0.0006797653037095444,0.008845934211379953,0.01520238651169671,0.00505209732055664
d1_var_w1,d1_variance,0.0,0.0,-0.05721330664159153,5.786088597777913e-98,0.012352738516985708,0.24728910540477983,-2.9643802642822266,4.859132766723633,0.0034390376442369553,0.2685927525696655,0.11869869232177735,-0.055100613805982794
d1_var_w2,d1_variance,0.0,0.0,-0.04727741485976462,1.857136221007582e-67,0.02387839538984973,0.4289226682920132,-7.961189270019531,9.609764099121094,0.00785536270714337,0.23227099111841787,0.2476970672607422,0.15080206828647189
d1_mean_abs_w1,d1_velocity,-4.000000000004e-06,8.000000000008e-06,0.00998605226281023,0.000248809254467402,0.002403496044566036,0.14564140817308713,-1.2634363174438477,1.3939123153686523,0.01301894242423483,0.018891149507628546,0.0066482782363891605,-0.011634981049431696
d1_mean_abs_w2,d1_velocity,2.0000000000020002e-05,0.0,0.01391986023164727,3.2773117647109613e-07,0.003352511982771168,0.1729612707985347,-1.9319648742675781,1.8564424514770508,0.0163909240052631,0.006468849566247729,-0.0017532401614718967,0.013191929499308268
