formula,scale,threshold,mae,mae_std,coverage,coverage_std,within_5,within_5_std,n_accepted,n_simulations
linear,10.0,0.65,5.035524820007578,1.3965686791722745,0.3074074074074074,0.016972502573910545,0.748705317670835,0.05132119725377786,28,90
linear,10.0,0.7,4.834325396825396,1.3437107233796537,0.2148148148148148,0.032075014954979206,0.7787698412698413,0.05586471517976622,19,90
linear,12.0,0.45,11.16628769553298,2.100316463962027,0.611111111111111,0.04843221048378526,0.5903322044831478,0.05432251670004482,55,90
linear,12.0,0.5,9.95073593073593,1.3935129163946662,0.5703703703703704,0.03571722504071469,0.6250958565244279,0.04603761182675646,51,90
linear,12.0,0.55,8.081435472739821,1.239957076816119,0.49259259259259264,0.023129622216290346,0.6777087646652863,0.032494844353329354,44,90
linear,12.0,0.6,7.078584682243218,1.6182529859629697,0.4222222222222222,0.02939723678960655,0.7037464293561855,0.045740639240502916,38,90
linear,12.0,0.65,4.99767378215654,1.3315422410180955,0.3333333333333333,0.02939723678960654,0.7457083146738319,0.03468162375136216,30,90
linear,12.0,0.7,4.819776714513556,1.2577325067994922,0.2333333333333333,0.01924500897298752,0.7631578947368421,0.03218570346189882,21,90
linear,15.0,0.45,11.06043771043771,1.9856086352079452,0.6259259259259259,0.035717225040714624,0.5876543209876544,0.04932094902577329,56,90
linear,15.0,0.5,9.96466656838174,1.4135047526914792,0.5814814814814815,0.04625924443258073,0.6142386779273112,0.056306016671729506,52,90
linear,15.0,0.55,9.264117826617827,0.9072562839276771,0.5518518518518518,0.023129622216290346,0.6315410779696494,0.03907060940179531,50,90
linear,15.0,0.6,7.468181818181819,1.9984343045047759,0.4740740740740741,0.025660011963983372,0.681060606060606,0.038052631378407156,43,90
linear,15.0,0.65,5.246487128840069,1.035649448811768,0.38518518518518513,0.023129622216290367,0.712747506865154,0.03235469327145964,35,90
linear,15.0,0.7,4.638608305274972,1.381233194302088,0.2851851851851852,0.03571722504071465,0.7696408529741863,0.04229187212661487,26,90
linear,18.0,0.45,11.189682539682538,1.6939293760114638,0.637037037037037,0.02566001196398334,0.5825396825396826,0.042613948440186636,57,90
linear,18.0,0.5,10.473145088378006,1.4916786921289784,0.6148148148148148,0.035717225040714645,0.5983311421431025,0.05078887398618375,55,90
linear,18.0,0.55,9.268001540238737,0.9036634618890104,0.5592592592592592,0.025660011963983403,0.6235399820305481,0.04534939519876987,50,90
linear,18.0,0.6,8.213909017713364,1.9392734903994377,0.5148148148148147,0.01697250257391052,0.6484098228663445,0.04248635093431887,46,90
linear,18.0,0.65,7.254985754985756,1.4548902458224775,0.4259259259259259,0.023129622216290346,0.6872507122507123,0.010663085407647793,38,90
linear,18.0,0.7,4.563413978494624,1.2512443346933977,0.3259259259259259,0.04206598774666869,0.774731182795699,0.025004335385448377,29,90
linear,20.0,0.45,11.207168784029037,1.5847172638599036,0.648148148148148,0.016972502573910506,0.5720104859850776,0.03388780712336076,58,90
linear,20.0,0.5,10.473843900397574,1.4905640203290025,0.6185185185185186,0.03207501495497923,0.5943712073655577,0.04597394167224133,56,90
linear,20.0,0.55,9.206504941599283,0.8071498152122979,0.562962962962963,0.023129622216290387,0.6261250160441535,0.04459843402985887,51,90
linear,20.0,0.6,8.826195788213527,0.8869674248721586,0.5333333333333333,0.029397236789606564,0.6404200903303042,0.04741344177680617,48,90
linear,20.0,0.65,7.37358401832086,1.476907195746139,0.4481481481481482,0.03571722504071464,0.6797325481536007,0.03864746360082399,40,90
linear,20.0,0.7,4.896398944193062,1.1760786856135415,0.34074074074074073,0.04625924443258074,0.7417043740573153,0.03247873949117473,31,90
linear,25.0,0.45,11.207168784029037,1.5847172638599036,0.648148148148148,0.016972502573910506,0.5720104859850776,0.03388780712336076,58,90
linear,25.0,0.5,10.857987128839047,1.2812559339097382,0.637037037037037,0.01697250257391052,0.582002322189655,0.034730875832184906,57,90
linear,25.0,0.55,9.847752247752247,1.4600260259089017,0.5777777777777778,0.03333333333333338,0.6239070453356167,0.055694027456854,52,90
linear,25.0,0.6,8.992913832199546,1.1772818176023034,0.5518518518518518,0.023129622216290346,0.6323587127158555,0.05528904918764063,50,90
linear,25.0,0.65,7.702802393054744,1.810916494264673,0.4962962962962963,0.023129622216290373,0.6501769301126056,0.029718808571249106,45,90
linear,25.0,0.7,5.061790999924875,1.3826513790626822,0.3666666666666667,0.04006168083848877,0.7316880775298625,0.06329547835286475,33,90
linear,30.0,0.45,12.370370370370372,1.1040115158582515,0.7074074074074074,0.006415002990995883,0.5341435185185185,0.020121919734622365,64,90
linear,30.0,0.5,11.237719298245613,1.5860908097056772,0.6444444444444444,0.01924500897298752,0.5754385964912281,0.03646422752776582,58,90
linear,30.0,0.55,10.000957409836433,1.2334981009670407,0.5888888888888889,0.022222222222222254,0.6111122321999125,0.04288962437241076,53,90
linear,30.0,0.6,8.992913832199546,1.1772818176023034,0.5518518518518518,0.023129622216290346,0.6323587127158555,0.05528904918764063,50,90
linear,30.0,0.65,8.285670429788077,2.0095710891165828,0.5185185185185185,0.04206598774666869,0.6381659734600911,0.04710630123474722,47,90
linear,30.0,0.7,5.476508766831348,1.4433954672488656,0.3962962962962963,0.04625924443258073,0.6952212758664372,0.050869223567860035,36,90
linear,40.0,0.45,13.624132856842548,2.1721838009123062,0.7592592592592592,0.02566001196398334,0.5120173778992362,0.016882014174567167,68,90
linear,40.0,0.5,11.242349726775956,1.7975012392228313,0.674074074074074,0.006415002990995883,0.5550091074681238,0.026581952094844395,61,90
linear,40.0,0.55,10.563713766012617,1.4387810083021628,0.6185185185185186,0.023129622216290387,0.5879252293045396,0.046417367215467575,56,90
linear,40.0,0.6,9.141223155929039,0.6649698342693015,0.562962962962963,0.01697250257391052,0.6324837627358636,0.04989611038618365,51,90
linear,40.0,0.65,8.227931488801055,1.9518610229256927,0.5259259259259259,0.046259244432580705,0.6369717239282456,0.05407472305209004,47,90
linear,40.0,0.7,6.356060606060606,0.4023718704511971,0.4518518518518519,0.04625924443258071,0.6489898989898989,0.030617059729752854,41,90
sigmoid,1.0,0.45,3.835470085470085,0.22171828132650864,0.13333333333333333,0.011111111111111106,0.7791375291375292,0.035153918722274316,12,90
sigmoid,1.0,0.5,3.5888888888888886,0.4167777629669123,0.05555555555555556,0.01111111111111111,0.7944444444444444,0.041943524640393075,5,90
sigmoid,1.0,0.55,3.733333333333333,0.23094010767585027,0.04814814814814814,0.012830005981991683,0.7555555555555555,0.07698003589195015,4,90
sigmoid,1.0,0.6,3.6999999999999997,0.264575131106459,0.044444444444444446,0.01111111111111111,0.7388888888888889,0.06735753140545638,4,90
sigmoid,1.0,0.65,3.6999999999999997,0.264575131106459,0.044444444444444446,0.01111111111111111,0.7388888888888889,0.06735753140545638,4,90
sigmoid,1.0,0.7,2.75,0.75,0.037037037037037035,0.012830005981991684,0.9166666666666666,0.14433756729740646,3,90
sigmoid,1.5,0.45,4.864052287581699,1.575720889601792,0.1851851851851852,0.016972502573910527,0.7416122004357298,0.08263602485244943,17,90
sigmoid,1.5,0.5,4.620634920634921,1.682781504035809,0.14444444444444446,0.02939723678960656,0.7507936507936508,0.07320541306412832,13,90
sigmoid,1.5,0.55,3.3463203463203466,0.7270794424665729,0.0925925925925926,0.025660011963983365,0.8138528138528138,0.0749805544402111,8,90
sigmoid,1.5,0.6,3.6999999999999997,0.264575131106459,0.044444444444444446,0.01111111111111111,0.7388888888888889,0.06735753140545638,4,90
sigmoid,1.5,0.65,3.6999999999999997,0.264575131106459,0.044444444444444446,0.01111111111111111,0.7388888888888889,0.06735753140545638,4,90
sigmoid,1.5,0.7,2.75,0.75,0.037037037037037035,0.012830005981991684,0.9166666666666666,0.14433756729740646,3,90
sigmoid,2.0,0.45,7.0436507936507935,2.3071838088327477,0.22592592592592595,0.006415002990995851,0.7380952380952381,0.020619652471058052,20,90
sigmoid,2.0,0.5,4.830357142857143,1.726033962526786,0.16296296296296298,0.012830005981991686,0.7559523809523809,0.1188987164014177,15,90
sigmoid,2.0,0.55,4.696192696192696,1.99345587623847,0.14444444444444443,0.02222222222222222,0.7513597513597513,0.077322314013967,13,90
sigmoid,2.0,0.6,3.1893939393939394,0.5991916616433511,0.09999999999999999,0.01924500897298752,0.7840909090909092,0.07954545454545453,9,90
sigmoid,2.0,0.65,3.6999999999999997,0.264575131106459,0.044444444444444446,0.01111111111111111,0.7388888888888889,0.06735753140545638,4,90
sigmoid,2.0,0.7,2.75,0.75,0.037037037037037035,0.012830005981991684,0.9166666666666666,0.14433756729740646,3,90
sigmoid,2.5,0.45,7.171352657004831,0.8580216437927607,0.26666666666666666,0.011111111111111127,0.7218840579710145,0.027222854477867046,24,90
sigmoid,2.5,0.5,6.936928104575164,2.241251592700241,0.20370370370370372,0.016972502573910513,0.7671023965141611,0.062452795906798655,18,90
sigmoid,2.5,0.55,4.800054112554112,1.774357394841485,0.15185185185185185,0.027962349760262042,0.7429653679653679,0.10344276772948445,14,90
sigmoid,2.5,0.6,4.704129204129203,1.9913351767959246,0.14074074074074075,0.01697250257391052,0.7434232434232434,0.09046660563796614,13,90
sigmoid,2.5,0.65,3.4416666666666664,0.6597032161004929,0.0925925925925926,0.016972502573910513,0.769047619047619,0.08028435857184459,8,90
sigmoid,2.5,0.7,2.75,0.75,0.037037037037037035,0.012830005981991684,0.9166666666666666,0.14433756729740646,3,90
sigmoid,3.0,0.45,7.074472934472934,1.100298026865505,0.2888888888888889,0.011111111111111101,0.7181576448243114,0.013626496001494052,26,90
sigmoid,3.0,0.5,7.243807641633729,0.8495909364079675,0.24074074074074073,0.016972502573910517,0.7403162055335969,0.05909983144134603,22,90
sigmoid,3.0,0.55,4.251307189542484,1.2715033670848104,0.19259259259259257,0.02796234976026203,0.7967320261437908,0.08650444700436775,17,90
sigmoid,3.0,0.6,4.704129204129203,1.9913351767959246,0.14074074074074075,0.01697250257391052,0.7434232434232434,0.09046660563796614,13,90
sigmoid,3.0,0.65,3.593121693121693,0.6617550234749366,0.12222222222222222,0.029397236789606564,0.7402116402116402,0.08504046334824135,11,90
sigmoid,3.0,0.7,2.5277777777777777,1.1002945733521312,0.040740740740740744,0.006415002990995843,0.9166666666666666,0.14433756729740646,4,90
sigmoid,3.5,0.45,7.646530266825966,1.9226691050503903,0.3333333333333333,0.029397236789606575,0.7022227200318598,0.042735824833818076,30,90
sigmoid,3.5,0.5,7.231280193236715,0.9290075748959747,0.25925925925925924,0.006415002990995851,0.7288647342995169,0.04697353496882708,23,90
sigmoid,3.5,0.55,7.3707664884135475,1.021954842111251,0.22592592592592595,0.032075014954979206,0.7593582887700535,0.07179530257806178,20,90
sigmoid,3.5,0.6,4.1440170940170935,1.5687385756796237,0.16296296296296298,0.016972502573910527,0.7751068376068376,0.09540753820001233,15,90
sigmoid,3.5,0.65,4.767765567765568,1.9065349243123426,0.13703703703703704,0.023129622216290367,0.7373626373626374,0.08327756456170284,12,90
sigmoid,3.5,0.7,2.555555555555556,0.693888666488711,0.06666666666666667,0.0,0.9444444444444445,0.0962250448649376,6,90
sigmoid,4.0,0.45,7.417600059737157,1.926971092870847,0.3666666666666667,0.029397236789606575,0.7079599761051374,0.029627819243406916,33,90
sigmoid,4.0,0.5,7.053333333333332,1.0457546451141289,0.27037037037037037,0.006415002990995851,0.7255555555555556,0.029829763908130646,24,90
sigmoid,4.0,0.55,7.187747035573122,0.7932733456282587,0.24814814814814815,0.006415002990995835,0.7312252964426879,0.04596720691546644,22,90
sigmoid,4.0,0.6,4.217169762641899,1.3354834260277835,0.19259259259259257,0.016972502573910517,0.7942466460268317,0.09870798394313866,17,90
sigmoid,4.0,0.65,4.623321123321123,2.1024191834440806,0.14444444444444443,0.011111111111111113,0.7484737484737485,0.09691973595512444,13,90
sigmoid,4.0,0.7,2.9255050505050506,0.7867154630318973,0.0925925925925926,0.027962349760262035,0.8674242424242425,0.13652137341621287,8,90
sigmoid,4.5,0.45,7.30468142968143,1.8043738659299209,0.38518518518518513,0.042065987746668705,0.7130924630924631,0.03204775003495623,35,90
sigmoid,4.5,0.5,7.693097132752304,2.2228806249358235,0.3074074074074074,0.016972502573910545,0.7230642920298093,0.008294040297096262,28,90
sigmoid,4.5,0.55,7.144927536231883,1.071485611998209,0.2629629629629629,0.006415002990995851,0.7330917874396136,0.042882900428939594,24,90
sigmoid,4.5,0.6,4.826330532212885,1.8606715360095567,0.21851851851851853,0.025660011963983372,0.7861811391223155,0.10972147669934183,20,90
sigmoid,4.5,0.65,4.1440170940170935,1.5687385756796237,0.16296296296296298,0.016972502573910527,0.7751068376068376,0.09540753820001233,15,90
sigmoid,4.5,0.7,2.8143939393939394,0.9237688180497878,0.09629629629629628,0.02312962221629036,0.8674242424242425,0.13652137341621287,9,90
sigmoid,5.0,0.45,7.200642502968084,1.5182696265553266,0.42962962962962964,0.042065987746668705,0.7012884978001258,0.0494337786063111,39,90
sigmoid,5.0,0.5,7.388888888888889,1.946031098681888,0.3444444444444444,0.01924500897298752,0.7212121212121212,0.02099455524325906,31,90
sigmoid,5.0,0.55,7.12611111111111,1.0902679758936602,0.27037037037037037,0.006415002990995851,0.726111111111111,0.021495046802392326,24,90
sigmoid,5.0,0.6,5.1190476190476195,1.4893803974317539,0.23703703703703705,0.006415002990995835,0.7496392496392495,0.07417434478248762,21,90
sigmoid,5.0,0.65,3.8976034858387805,1.4930397036374352,0.1814814814814815,0.023129622216290367,0.800964830376595,0.0702336435176356,16,90
sigmoid,5.0,0.7,3.014393939393939,0.696212945559574,0.1074074074074074,0.016972502573910513,0.8340909090909091,0.09334796717233114,10,90
sigmoid,6.0,0.45,7.809579504316346,0.6266784435262347,0.46296296296296297,0.03902093982538051,0.6826510721247563,0.04822818516779328,42,90
sigmoid,6.0,0.5,6.992131062951496,1.4948285473250156,0.38518518518518524,0.033945005147821034,0.7417440660474716,0.02801743550581822,35,90
sigmoid,6.0,0.55,7.60474601408973,2.0144836470551506,0.32962962962962966,0.01283000598199167,0.7085650723025584,0.02697298254278566,30,90
sigmoid,6.0,0.6,5.165349143610013,1.5209642466991526,0.2518518518518518,0.006415002990995835,0.7509881422924902,0.06211950057510562,23,90
sigmoid,6.0,0.65,4.866666666666667,1.457166199626293,0.2037037037037037,0.032075014954979206,0.7666666666666666,0.05773502691896263,18,90
sigmoid,6.0,0.7,2.996825396825397,1.1781873672770329,0.13333333333333333,0.022222222222222227,0.8198412698412699,0.1534991216512154,12,90
sigmoid,7.0,0.45,8.086302160646545,0.7311570292787877,0.5111111111111111,0.029397236789606554,0.6676940733410303,0.026857410944859002,46,90
sigmoid,7.0,0.5,7.006488631488632,1.5595372876420848,0.4407407407407407,0.027962349760262045,0.6994744744744744,0.049782587404748425,40,90
sigmoid,7.0,0.55,7.429339477726574,1.943321760684794,0.35555555555555557,0.029397236789606575,0.7203277009728621,0.030283091575415897,32,90
sigmoid,7.0,0.6,5.225555555555555,1.2698920922369454,0.27037037037037037,0.006415002990995851,0.7394444444444445,0.02740302767808559,24,90
sigmoid,7.0,0.65,4.9523809523809526,1.2704115782813428,0.22592592592592595,0.023129622216290356,0.7549302549302549,0.03528967148431083,20,90
sigmoid,7.0,0.7,2.8567210567210566,1.0480536262955384,0.14444444444444443,0.02222222222222222,0.8329448329448329,0.14417081390637423,13,90
sigmoid,8.0,0.45,9.5,0.9042123644365851,0.5333333333333333,0.03849001794597508,0.6481818181818183,0.04881234094057748,48,90
sigmoid,8.0,0.5,7.746838025295797,0.878426471375701,0.45925925925925926,0.03207501495497923,0.6874745002039983,0.04430664219524741,41,90
sigmoid,8.0,0.55,7.125744917850182,1.4779442578977757,0.40370370370370373,0.016972502573910513,0.7164299637983849,0.02974927059901675,36,90
sigmoid,8.0,0.6,6.516163793103448,0.5968572863910383,0.3333333333333333,0.01924500897298752,0.7338362068965517,0.021632392133496454,30,90
sigmoid,8.0,0.65,4.78030303030303,1.3260605714364848,0.23703703703703705,0.012830005981991686,0.7666666666666666,0.03674047167570347,21,90
sigmoid,8.0,0.7,2.9843304843304845,0.7458499559023297,0.16296296296296295,0.03207501495497923,0.8304843304843305,0.10134003653465765,15,90
sigmoid,10.0,0.45,10.23984593837535,1.5710017217496506,0.5777777777777778,0.040061680838488795,0.6175803654795251,0.05171259285000113,52,90
sigmoid,10.0,0.5,8.656099033816425,1.5011176996703721,0.5111111111111111,0.022222222222222227,0.6605731225296443,0.04043241119083948,46,90
sigmoid,10.0,0.55,6.977017086773185,1.5138236941206689,0.4444444444444445,0.029397236789606575,0.7021167508972387,0.04801297639392873,40,90
sigmoid,10.0,0.6,7.357744107744108,1.5670007534860042,0.37777777777777777,0.019245008972987553,0.7163299663299663,0.018953417927942286,34,90
sigmoid,10.0,0.65,4.720679012345679,1.2392571054049897,0.29259259259259257,0.023129622216290367,0.7608024691358025,0.027127154060566268,26,90
sigmoid,10.0,0.7,4.352785558667912,1.2250811938831025,0.1814814814814815,0.023129622216290367,0.7771553065670712,0.05119305378936692,16,90
sigmoid,12.0,0.45,10.842234303379172,1.7752717744065765,0.6111111111111112,0.03849001794597504,0.5895959918985182,0.049734428950182916,55,90
sigmoid,12.0,0.5,9.264117826617827,0.9072562839276771,0.5518518518518518,0.023129622216290346,0.6315410779696494,0.03907060940179531,50,90
sigmoid,12.0,0.55,8.104162745467093,1.2104994433478766,0.4888888888888889,0.0222222222222222,0.6751835121400339,0.03403965140922104,44,90
sigmoid,12.0,0.6,7.2510348583878,1.6402698677167233,0.40740740740740744,0.03394500514782103,0.6932461873638345,0.04265968226933955,37,90
sigmoid,12.0,0.65,4.909578544061303,1.483758610197459,0.32222222222222224,0.044444444444444425,0.7504702194357368,0.04292267592918558,29,90
sigmoid,12.0,0.7,4.920653907496013,1.0173670589053911,0.2111111111111111,0.033333333333333326,0.7731259968102074,0.06080901759446418,19,90
sigmoid,15.0,0.45,11.06043771043771,1.9856086352079452,0.6259259259259259,0.035717225040714624,0.5876543209876544,0.04932094902577329,56,90
sigmoid,15.0,0.5,9.999505256648114,1.4713991000311328,0.5666666666666667,0.038490017945975105,0.6164502164502164,0.055037140409682536,51,90
sigmoid,15.0,0.55,9.0521311361424,1.2622231183615022,0.5407407407407407,0.023129622216290346,0.6380110554860242,0.049632974486811525,49,90
sigmoid,15.0,0.6,7.482711732711732,1.979216620937596,0.4703703703703704,0.03207501495497919,0.6787101787101787,0.033981571787967506,42,90
sigmoid,15.0,0.65,5.196341371797762,1.198201094657926,0.3666666666666667,0.04006168083848877,0.708699571782736,0.03682647090485361,33,90
sigmoid,15.0,0.7,4.672839506172839,1.2395078636061458,0.2629629629629629,0.03902093982538052,0.7774691358024691,0.03207946950884489,24,90
sigmoid,18.0,0.45,11.189682539682538,1.6939293760114638,0.637037037037037,0.02566001196398334,0.5825396825396826,0.042613948440186636,57,90
sigmoid,18.0,0.5,10.196451962697896,1.5306378864876058,0.5962962962962962,0.04490502093697091,0.6114552157883323,0.054997867693567085,54,90
sigmoid,18.0,0.55,9.295634920634921,0.8907581146958179,0.5518518518518518,0.023129622216290346,0.625130821559393,0.04827328836456872,50,90
sigmoid,18.0,0.6,8.304013976979093,1.9656271225952777,0.5,0.02939723678960655,0.6458920601362461,0.03693901606621889,45,90
sigmoid,18.0,0.65,5.308106868478386,1.0819743251017413,0.39999999999999997,0.022222222222222227,0.7046496961357643,0.027027646908072207,36,90
sigmoid,18.0,0.7,4.653679653679654,1.170279285712002,0.2888888888888889,0.03849001794597506,0.7694805194805195,0.018077157022175386,26,90
sigmoid,20.0,0.45,11.237719298245613,1.5860908097056772,0.6444444444444444,0.01924500897298752,0.5754385964912281,0.03646422752776582,58,90
sigmoid,20.0,0.5,10.193737009490897,1.4980144382482716,0.6037037037037036,0.039020939825380546,0.609470863696692,0.05076374151389542,54,90
sigmoid,20.0,0.55,9.232993197278912,0.7960546281407529,0.5555555555555555,0.01924500897298752,0.6276818419675563,0.048464753166542425,50,90
sigmoid,20.0,0.6,8.282976827094474,2.006842728432399,0.5148148148148147,0.044905020936970894,0.643048128342246,0.04881052476879324,46,90
sigmoid,20.0,0.65,5.545797080777825,1.1145194575130521,0.4259259259259259,0.02796234976026202,0.6970950411258499,0.03390080293691564,38,90
sigmoid,20.0,0.7,4.684365203761756,1.1991182570867351,0.3074074074074074,0.05701779377163206,0.7604493207941484,0.011473454156738628,28,90
sigmoid,25.0,0.45,11.273926525376943,1.6853373995665744,0.6518518518518518,0.023129622216290387,0.5690960961854419,0.03888477044865187,59,90
sigmoid,25.0,0.5,10.627067749194186,1.1669934391437988,0.6222222222222222,0.022222222222222254,0.5899927020616677,0.033200888698262654,56,90
sigmoid,25.0,0.55,9.141223155929039,0.6649698342693015,0.562962962962963,0.01697250257391052,0.6324837627358636,0.04989611038618365,51,90
sigmoid,25.0,0.6,8.166035353535355,1.8955526588669322,0.5333333333333333,0.044444444444444425,0.6348581973581974,0.05330183828906193,48,90
sigmoid,25.0,0.65,6.213450292397661,0.2662585365574785,0.45925925925925926,0.033945005147821034,0.6624136097820309,0.02420532150522534,41,90
sigmoid,25.0,0.7,5.046704793028322,1.2995128146959982,0.3444444444444445,0.040061680838488774,0.7335239651416122,0.04516491304146241,31,90
sigmoid,30.0,0.45,11.914171599878566,0.8638617377802754,0.6962962962962963,0.016972502573910506,0.5428525349119612,0.02359731876279206,63,90
sigmoid,30.0,0.5,10.66256157635468,1.1169660504807954,0.6296296296296297,0.012830005981991702,0.5886699507389163,0.031996012455090074,57,90
sigmoid,30.0,0.55,9.167179487179487,0.5901440669225325,0.5703703703703703,0.01283000598199164,0.6238461538461538,0.04257259723698992,51,90
sigmoid,30.0,0.6,8.143981481481482,1.9337505203885224,0.537037037037037,0.039020939825380484,0.6372150997150997,0.0564782367404891,48,90
sigmoid,30.0,0.65,6.307505910165485,0.3265587960351255,0.4777777777777778,0.0400616808384888,0.6445626477541371,0.025265387161246742,43,90
sigmoid,30.0,0.7,5.138545688545688,1.4978291155372607,0.3703703703703704,0.05250906251391786,0.7347490347490346,0.05546557479758863,33,90
sigmoid,40.0,0.45,12.293292124542125,0.9987583434133189,0.737037037037037,0.035717225040714645,0.5225045787545787,0.012897527543724602,66,90
sigmoid,40.0,0.5,10.718959023313204,1.3261777174179117,0.6555555555555556,0.011111111111111072,0.5706377037469966,0.024520185154099705,59,90
sigmoid,40.0,0.55,9.280752471928942,0.5318720138163819,0.5814814814814815,0.01697250257391052,0.6185827607396234,0.03904455383943865,52,90
sigmoid,40.0,0.6,8.302069716775598,2.085375939155721,0.5481481481481482,0.04206598774666867,0.6376235964471259,0.05657608500825786,49,90
sigmoid,40.0,0.65,6.818989611348415,1.4879847928385577,0.4962962962962963,0.04206598774666866,0.6443073353372356,0.0456058777410867,45,90
sigmoid,40.0,0.7,5.154761904761905,1.5162781695455505,0.38518518518518524,0.06415002990995841,0.7180451127819549,0.06424062966404157,35,90
quadratic,1.0,0.45,4.4146825396825395,0.6554199435042845,0.07777777777777778,0.011111111111111113,0.7658730158730158,0.06109049332674863,7,90
quadratic,1.0,0.5,3.5888888888888886,0.4167777629669123,0.05555555555555556,0.01111111111111111,0.7944444444444444,0.041943524640393075,5,90
quadratic,1.0,0.55,3.733333333333333,0.23094010767585027,0.04814814814814814,0.012830005981991683,0.7555555555555555,0.07698003589195015,4,90
quadratic,1.0,0.6,3.733333333333333,0.23094010767585027,0.04814814814814814,0.012830005981991683,0.7555555555555555,0.07698003589195015,4,90
quadratic,1.0,0.65,3.6999999999999997,0.264575131106459,0.044444444444444446,0.01111111111111111,0.7388888888888889,0.06735753140545638,4,90
quadratic,1.0,0.7,3.033333333333333,0.8962886439832501,0.04074074074074074,0.016972502573910517,0.85,0.1322875655532295,4,90
quadratic,1.5,0.45,7.921568627450981,2.513171760001901,0.18888888888888888,0.0,0.7058823529411765,0.05882352941176466,17,90
quadratic,1.5,0.5,4.90728021978022,1.6045418689444504,0.15925925925925924,0.016972502573910527,0.7522893772893773,0.11430299337537009,14,90
quadratic,1.5,0.55,4.65982905982906,2.042740764573755,0.14074074074074075,0.02796234976026203,0.7452991452991453,0.06981394139029795,13,90
quadratic,1.5,0.6,3.511111111111111,0.7190528749939303,0.1259259259259259,0.03571722504071464,0.7481481481481481,0.07143445008142935,11,90
quadratic,1.5,0.65,3.3666666666666667,0.3214550253664319,0.04814814814814814,0.006415002990995839,0.7666666666666666,0.028867513459481315,4,90
quadratic,1.5,0.7,3.033333333333333,0.8962886439832501,0.04074074074074074,0.016972502573910517,0.85,0.1322875655532295,4,90
quadratic,2.0,0.45,7.739880747620686,2.321996676766613,0.19999999999999998,0.011111111111111113,0.702041050338264,0.0481738434596795,18,90
quadratic,2.0,0.5,8.056547619047619,2.61063143149094,0.1703703703703704,0.012830005981991686,0.7202380952380952,0.08438956475451086,15,90
quadratic,2.0,0.55,8.528159340659341,3.0017123774684773,0.15925925925925924,0.016972502573910527,0.7028388278388279,0.07279355812996634,14,90
quadratic,2.0,0.6,5.025106837606837,1.8400285765302535,0.15185185185185185,0.023129622216290373,0.7425213675213675,0.1067039762576826,14,90
quadratic,2.0,0.65,4.667765567765567,2.040883408711125,0.13703703703703704,0.023129622216290367,0.7373626373626374,0.08327756456170284,12,90
quadratic,2.0,0.7,2.9572510822510822,0.7520288192423522,0.09629629629629631,0.02312962221629036,0.8198051948051948,0.0806313372609587,9,90
quadratic,2.5,0.45,7.135452273863069,0.9258838188664652,0.2851851851851852,0.033945005147821054,0.7151024487756121,0.038997866431452345,26,90
quadratic,2.5,0.5,7.053210678210678,0.6760822453074735,0.24814814814814815,0.016972502573910517,0.7471139971139972,0.06390171043419428,22,90
quadratic,2.5,0.55,7.0774509803921575,2.366615290960797,0.19999999999999998,0.01924500897298752,0.7627450980392156,0.06178804414348522,18,90
quadratic,2.5,0.6,8.37797619047619,2.876834116231404,0.16296296296296298,0.012830005981991686,0.7083333333333334,0.08052231701469453,15,90
quadratic,2.5,0.65,4.962859362859363,1.9740598201563015,0.14444444444444443,0.02222222222222222,0.7291375291375292,0.11448330608504301,13,90
quadratic,2.5,0.7,4.526098901098901,2.240360191483959,0.12962962962962962,0.035717225040714645,0.7623626373626373,0.11622372802973917,12,90
quadratic,3.0,0.45,8.125982905982907,2.2137622462513673,0.3,0.02939723678960655,0.7058119658119657,0.034325790838980755,27,90
quadratic,3.0,0.5,8.1771911663216,2.3320362404598156,0.27777777777777773,0.029397236789606575,0.7080745341614906,0.0372994166132432,25,90
quadratic,3.0,0.55,7.229797979797979,0.9471312993424204,0.24444444444444446,0.022222222222222227,0.7467171717171718,0.09042273098365812,22,90
quadratic,3.0,0.6,7.358104858104858,0.9409775602618814,0.22592592592592595,0.023129622216290356,0.759018759018759,0.07579879315766412,20,90
quadratic,3.0,0.65,4.604166666666667,1.577021410056876,0.17037037037037037,0.006415002990995851,0.763888888888889,0.12481467743700542,15,90
quadratic,3.0,0.7,4.534432234432234,2.228372645764595,0.13703703703703704,0.023129622216290367,0.7706959706959707,0.12857768996368762,12,90
quadratic,3.5,0.45,7.686657212519282,2.1162193920692385,0.3333333333333333,0.02939723678960654,0.7237025426680598,0.026517832342475744,30,90
quadratic,3.5,0.5,7.998880748880748,2.3618425987914407,0.3,0.011111111111111127,0.7043481210147876,0.026104867243932454,27,90
quadratic,3.5,0.55,8.21654403567447,2.37997604994091,0.2740740740740741,0.01697250257391052,0.7026532887402452,0.015115478257372781,25,90
quadratic,3.5,0.6,7.188131313131312,0.8860911046099093,0.24444444444444446,0.022222222222222227,0.7467171717171718,0.09042273098365812,22,90
quadratic,3.5,0.65,4.914484126984127,1.8671832843678,0.2111111111111111,0.029397236789606557,0.7805555555555556,0.10551899951790325,19,90
quadratic,3.5,0.7,4.1,1.9502136635080098,0.15555555555555556,0.01924500897298752,0.7944444444444444,0.1250925583244189,14,90
